Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Vietnam,Balance of Trade,2003-10-31T00:00:00,-0.3,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2003-11-30T00:00:00,-0.39,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2003-12-31T00:00:00,-0.541,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2004-01-31T00:00:00,-0.188,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2004-02-29T00:00:00,-0.13,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2004-03-31T00:00:00,-0.3,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2004-04-30T00:00:00,-0.43,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2004-05-31T00:00:00,-0.52,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2004-06-30T00:00:00,-0.48,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2004-07-31T00:00:00,-0.39,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2004-08-31T00:00:00,-0.28,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2004-09-30T00:00:00,-0.45,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2004-10-31T00:00:00,-0.35,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2004-11-30T00:00:00,-0.5,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2004-12-31T00:00:00,-0.8,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2005-01-31T00:00:00,-0.43,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2005-02-28T00:00:00,-0.45,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2005-03-31T00:00:00,-0.3,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2005-04-30T00:00:00,-0.5,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2005-05-31T00:00:00,-0.65,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2005-06-30T00:00:00,-0.75,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2005-07-31T00:00:00,-0.4,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2005-08-31T00:00:00,-0.3,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2005-09-30T00:00:00,-0.3,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2005-10-31T00:00:00,-0.35,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2005-11-30T00:00:00,-0.35,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2005-12-31T00:00:00,-0.33,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2006-01-31T00:00:00,-0.35,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2006-02-28T00:00:00,-0.3,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2006-03-31T00:00:00,-0.1,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2006-04-30T00:00:00,-0.3,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2006-05-31T00:00:00,-0.4,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2006-06-30T00:00:00,-0.6,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2006-07-31T00:00:00,-0.55,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2006-08-31T00:00:00,-0.44,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2006-09-30T00:00:00,-0.6,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2006-10-31T00:00:00,-0.65,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2006-11-30T00:00:00,-0.64,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2006-12-31T00:00:00,-0.5,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2007-01-31T00:00:00,-0.1,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2007-02-28T00:00:00,-0.5,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2007-03-31T00:00:00,-0.2,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2007-04-30T00:00:00,-0.55,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2007-05-31T00:00:00,-0.7,Monthly,VietnamBT,2020-07-29T08:57:00
Vietnam,Balance of Trade,2007-06-30T00:00:00,-0.95,Monthly,VietnamBT,2020-07-29T08:57:00
