Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Vietnam,Imports,2007-09-30T00:00:00,5.1,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2007-10-31T00:00:00,5.25,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2007-11-30T00:00:00,5.75,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2007-12-31T00:00:00,6.3,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2008-01-31T00:00:00,7.432,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2008-02-29T00:00:00,5.8,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2008-03-31T00:00:00,7,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2008-04-30T00:00:00,7.85,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2008-05-31T00:00:00,8,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2008-06-30T00:00:00,6.8,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2008-07-31T00:00:00,7.3,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2008-08-31T00:00:00,6.276,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2008-09-30T00:00:00,5.511,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2008-10-31T00:00:00,5.706,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2008-11-30T00:00:00,4.651,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2008-12-31T00:00:00,5.1,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2009-01-31T00:00:00,3.329,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2009-02-28T00:00:00,4.188,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2009-03-31T00:00:00,5.043,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2009-04-30T00:00:00,5.456,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2009-05-31T00:00:00,5.669,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2009-06-30T00:00:00,5.902,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2009-07-31T00:00:00,6.323,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2009-08-31T00:00:00,5.848,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2009-09-30T00:00:00,6.376,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2009-10-31T00:00:00,6.625,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2009-11-30T00:00:00,6.767,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2009-12-31T00:00:00,7.395,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2010-01-31T00:00:00,5.958,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2010-02-28T00:00:00,5.07,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2010-03-31T00:00:00,6.747,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2010-04-30T00:00:00,6.494,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2010-05-31T00:00:00,7.183,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2010-06-30T00:00:00,7.059,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2010-07-31T00:00:00,7.007,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2010-08-31T00:00:00,7.252,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2010-09-30T00:00:00,6.973,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2010-10-31T00:00:00,7.304,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2010-11-30T00:00:00,7.941,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2010-12-31T00:00:00,8.792,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2011-01-31T00:00:00,7.968,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2011-02-28T00:00:00,5.96,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2011-03-31T00:00:00,8.856,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2011-04-30T00:00:00,8.93,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2011-05-31T00:00:00,8.654,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2011-06-30T00:00:00,8.62,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2011-07-31T00:00:00,8.221,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2011-08-31T00:00:00,9.643,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2011-09-30T00:00:00,9.445,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2011-10-31T00:00:00,9.144,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2011-11-30T00:00:00,9.421,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2011-12-31T00:00:00,9.356,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2012-01-31T00:00:00,6.923,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2012-02-29T00:00:00,8.579,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2012-03-31T00:00:00,9.055,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2012-04-30T00:00:00,8.959,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2012-05-31T00:00:00,10.223,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2012-06-30T00:00:00,9.529,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2012-07-31T00:00:00,9.61,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2012-08-31T00:00:00,10.257,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2012-09-30T00:00:00,9.308,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2012-10-31T00:00:00,10.166,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2012-11-30T00:00:00,9.952,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2012-12-31T00:00:00,9.857,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2013-01-31T00:00:00,10.696,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2013-02-28T00:00:00,7.24,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2013-03-31T00:00:00,11.575,Monthly,VietnamIm,2020-07-29T09:03:00
Vietnam,Imports,2013-04-30T00:00:00,10.969,Monthly,VietnamIm,2020-07-29T09:03:00
