Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
United States,GDP per Capita,1999-12-31T00:00:00,47234.25,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,2000-12-31T00:00:00,48616.25,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,2001-12-31T00:00:00,48597.42,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,2002-12-31T00:00:00,48967.37,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,2003-12-31T00:00:00,49905.52,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,2004-12-31T00:00:00,51348.35,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,2005-12-31T00:00:00,52649.57,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,2006-12-31T00:00:00,53596.32,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,2007-12-31T00:00:00,54152.83,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,2008-12-31T00:00:00,53703.96,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,2009-12-31T00:00:00,51863.62,Yearly,USANYGDPPCAPKD,2024-07-01T16:17:00
United States,GDP per Capita,2010-12-31T00:00:00,52812.68,Yearly,USANYGDPPCAPKD,2025-07-01T14:52:00
United States,GDP per Capita,2011-12-31T00:00:00,53215.54,Yearly,USANYGDPPCAPKD,2025-07-01T14:52:00
United States,GDP per Capita,2012-12-31T00:00:00,54000.84,Yearly,USANYGDPPCAPKD,2025-07-01T14:52:00
United States,GDP per Capita,2013-12-31T00:00:00,54728.86,Yearly,USANYGDPPCAPKD,2025-07-01T14:52:00
United States,GDP per Capita,2014-12-31T00:00:00,55665.24,Yearly,USANYGDPPCAPKD,2025-07-01T14:52:00
United States,GDP per Capita,2015-12-31T00:00:00,56849.47,Yearly,USANYGDPPCAPKD,2025-07-01T14:52:00
United States,GDP per Capita,2016-12-31T00:00:00,57430.85,Yearly,USANYGDPPCAPKD,2025-07-01T14:52:00
United States,GDP per Capita,2017-12-31T00:00:00,58435.97,Yearly,USANYGDPPCAPKD,2025-07-01T14:52:00
United States,GDP per Capita,2018-12-31T00:00:00,59817.66,Yearly,USANYGDPPCAPKD,2025-07-01T14:52:00
United States,GDP per Capita,2019-12-31T00:00:00,61047.96,Yearly,USANYGDPPCAPKD,2025-07-01T14:52:00
United States,GDP per Capita,2020-12-31T00:00:00,59484.03,Yearly,USANYGDPPCAPKD,2025-07-01T14:52:00
United States,GDP per Capita,2021-12-31T00:00:00,62986.66,Yearly,USANYGDPPCAPKD,2025-07-01T14:52:00
United States,GDP per Capita,2022-12-31T00:00:00,64198.43,Yearly,USANYGDPPCAPKD,2025-07-01T14:52:00
United States,GDP per Capita,2023-12-31T00:00:00,65505.26,Yearly,USANYGDPPCAPKD,2025-07-01T14:52:00
United States,GDP per Capita,2024-12-31T00:00:00,66682.61,Yearly,USANYGDPPCAPKD,2025-07-01T14:52:00
